URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,Testdatum,Platformgebruik
http://www.ctpveldzicht.nl,Rijksoverheid,JenV,DJI,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://english.ctpveldzicht.nl,Rijksoverheid,JenV,DJI,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://euwijzer.waterenklimaat.nl,Rijksoverheid,IenW,,BSK/DGWB,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://hansken.org,Rijksoverheid,JenV,NFI,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://farmingthefuture.nl,Rijksoverheid,EZK,RVO,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,ja,ja,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nieuwesluisterneuzen.eu,Overheid,IenW,RWS,VNSC,,,nee,nee,nee,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,nee,nee,nee,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://zorgprestatiemodel.nza.nl,Overheid,VWS,NZa,,,,nee,ja,nee,ja,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://acceleratethechange.nl,Rijksoverheid,EZK,RVO,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,ja,ja,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://dashboardklimaatbeleid.nl,Rijksoverheid,EZK,RVO,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.nldesignsystem.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.beeldenvanderaad.nl,Overheid,RvS,,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://2017.jaarverslaghogeraad.nl,Overheid,JenV,HR,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://2018.jaarverslaghogeraad.nl,Overheid,JenV,HR,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://2019.jaarverslaghogeraad.nl,Overheid,JenV,HR,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://2020.jaarverslaghogeraad.nl,Overheid,JenV,HR,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://dp2022.deltaprogramma.nl,Rijksoverheid,IenW,,BSK/DC,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://visinhetho.nl,Rijksoverheid,OCW,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,nee,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://virtuele-tour-rechtspraak.nl,Overheid,JenV,RvdR,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://loket.rijkswaterstaat.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.antenneregister.nl,Rijksoverheid,EZK,RDI,,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,DICTU Platform (EZK/DICTU),,,,,,,,,,,,,,,,,,,
http://www.cbgcollegedag.nl,Overheid,VWS,CBG,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://english.waterenklimaat.nl,Rijksoverheid,IenW,,BSK/DGWB,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC),,,,,,,,,,,,,,,,,,,
http://commit2data.nl,Overheid,EZK,ECP,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,ja,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://hcaict.nl,Overheid,EZK,ECP,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,ja,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.aanpakringzuid.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://transitieagendakunststoffen.nl,Rijksoverheid,IenW,RWS,WVL,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://en.rli.nl,Overheid,IenW,RLI,,,,nee,nee,ja,,waarschuwing,waarschuwing,,,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.dagvandeforensischezorg.nl,Rijksoverheid,JenV,DJI,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://lerenbij.ciz.nl,Overheid,VWS,CIZ,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.landelijkemeldkamer.org,Overheid,JenV,Politie,,,,nee,ja,nee,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,nee,,waarschuwing,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://iacs-kennisevenement.minjenv-events.nl,Rijksoverheid,JenV,,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://coronarekening.rekenkamer.nl,Overheid,AR,,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.werkenbijderdw.nl,Overheid,IenW,RDW,,,,nee,nee,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,nee,ja,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://models.pbl.nl,Rijksoverheid,IenW,PBL,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.ertms.nl,Rijksoverheid,IenW,,BSK/DGMo,,nee,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bes.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://data.labs.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kaartenvannederland.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,nee,ja,nee,,,,,21-2-2023,nee,ja,ja,info,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://preprod.viewer.dso.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.digikoppeling.com,Rijksoverheid,BZK,AW,,,nee,nee,nee,nee,,,,,,21-2-2023,nee,nee,nee,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://prestatie-opkaart.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://55plus.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bbsh.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://btiv.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://disco.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://hcib.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kaarten.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://primos.datawonen.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://openkat.nl,Rijksoverheid,VWS,,Kerndepartement/DI/RDO,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.slimmezorgestafette2022.nl,Rijksoverheid,VWS,,Kerndepartement/I&Z,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.inspiratiedagduurzameveehouderij.nl,Overheid,LNV,,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.werkconferentie-lnv.nl,Overheid,LNV,,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://geodata.nationaalgeoregister.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.zorgverzekeringslijn.nl,Rijksoverheid,VWS,,Kerndepartement/Zorgverzekeringen,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.toezichtfestival.nl,Rijksoverheid,IenW,ILT,,,nee,nee,ja,nee,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://inspectielandschap.nl,Rijksoverheid,IenW,ILT,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://investinholland.com,Rijksoverheid,EZK,RVO,,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://accept.inclusievedienstverlening.gebruikercentraal.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.perined.nl,Rijksoverheid,VWS,,Kerndepartement/CZ,,nee,nee,nee,nee,ja,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.eindtoetspo.nl,Rijksoverheid,OCW,CVTE,,,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://tools.wijzeringeldzaken.nl,Rijksoverheid,FIN,,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://onderwijs.eerstekamer.nl,Overheid,EK,,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.prom-select.eu,Rijksoverheid,VWS,ZIN,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://energiecijfers.databank.nl,Rijksoverheid,EZK,RVO,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.invest-nl.nl,Overheid,EZK,RVO,Invest-NL,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.drrteam-dsswater.nl,Overheid,EZK,RVO,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,ja,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.partnersvoorwater.nl,Overheid,EZK,RVO,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,ja,nee,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.biogem.nl,Overheid,EZK,RVO,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,ja,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.orangecorners.com,Overheid,EZK,RVO,,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://sdg.pleio.nl,Rijksoverheid,BZK,,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://beeldbank.staatsbosbeheer.nl,Overheid,LNV,Staatsbosbeheer,,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.verbeter-direkt.nl,Rijksoverheid,BZK,P-direkt,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,StandaardPlatform CloudServices (BZK/Logius),,,,,,,,,,,,,,,,,,,
http://biotechnologie.nl,Rijksoverheid,IenW,,BSK/DGMI,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.webtooliso20400.nl,Rijksoverheid,IenW,,BSK/DGMI,,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.stookwijzer.nu,Rijksoverheid,IenW,,BSK/DGMI,,nee,nee,nee,nee,,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.politiecn.com,Overheid,JenV,Politie,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.ukb.nl,Overheid,OCW,KB,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.monitorlandschap.nl,Rijksoverheid,OCW,RCE,,,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.overheidsorganisaties.nl,Overheid,BZK,Logius,,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://models.pbl.nl/image,Rijksoverheid,IenW,PBL,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.metamorfoze.nl,Overheid,OCW,KB,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nieuwjaarstoost.nl,Rijksoverheid,IenW,RWS,,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,ja,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.npkd.nl,Rijksoverheid,JenV,Justid,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.tropomi.eu,Rijksoverheid,IenW,KNMI,,,nee,nee,nee,nee,,,,,,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.nationaleconferentiecirculaireeconomie.nl,Rijksoverheid,IenW,,BSK/DGMI,,ja,nee,nee,ja,ja,ja,ja,ja,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://asbestovertredingen.nlarbeidsinspectie.nl,Rijksoverheid,SZW,Inspectie SZW,,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kennisbankterrorisme.nctv.nl,Rijksoverheid,JenV,NCTV,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://evenwichtinhandhaving.nl,Rijksoverheid,SZW,,DGW/KO,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,ja,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.caribbean-houses.com,Rijksoverheid,BZK,,,,nee,nee,nee,nee,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.podcastdedienst.nl,Rijksoverheid,BZK,AIVD,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.operatiepositron.nl,Rijksoverheid,BZK,AIVD,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.pannenkoekenpalazzo.nl,Rijksoverheid,BZK,AIVD,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://infomilcn.com,Rijksoverheid,IenW,RWS,WVL,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://database.functiemix.nl,Rijksoverheid,OCW,,,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kaart.geo.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://mogin.ndw.nu,Overheid,IenW,RWS,NDW,,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nt.ndw.nu,Overheid,IenW,RWS,NDW,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://organisaties.overheid.nl,Overheid,BZK,Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://meedoen.mensenrechten.nl,Overheid,JenV,CRM,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kennis.nponderwijs.nl,Rijksoverheid,OCW,,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nladag.nl,Rijksoverheid,SZW,Inspectie SZW,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,info,21-2-2023,nee,nee,ja,nee,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.open-gesprekken.nl,Rijksoverheid,LNV,,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://app.digid.nl,Rijksoverheid,BZK,Logius,DigiD,,ja,ja,ja,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://login.digid.nl,Rijksoverheid,BZK,Logius,DigiD,,ja,ja,ja,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://login.pp1.digid.nl,Rijksoverheid,BZK,Logius,DigiD,,ja,nee,ja,ja,nee,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://login.pp2.digid.nl,Rijksoverheid,BZK,Logius,DigiD,,ja,nee,nee,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://matroos.rws.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bvacommunity.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://oid.pkioverheid.nl,Rijksoverheid,BZK,Logius,Toeg team levering 2,,ja,nee,nee,ja,ja,ja,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://app.dagvandeforensischezorg.nl,Rijksoverheid,JenV,DJI,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://skc-oc.org,Rijksoverheid,JenV,SKC,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,ja,nee,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.acoi.nl,Rijksoverheid,BZK,ACOI,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://scan.mijndigitalezaak.nl,Overheid,EZK,KVK,,,,nee,nee,nee,ja,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,ja,nee,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://rvo.b3p.nl,Rijksoverheid,EZK,RVO,,,,nee,nee,ja,,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://linkeddata.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
