domain,nameserver,ip,request,response,tc
flysafe-birdtam.eu,ns-451.awsdns-56.com.,205.251.193.195,89,78,tc
flysafe-birdtam.eu,ns-1915.awsdns-47.co.uk.,205.251.199.123,89,78,tc
flysafe-birdtam.eu,ns-840.awsdns-41.net.,205.251.195.72,89,78,tc
flysafe-birdtam.eu,ns-1177.awsdns-19.org.,205.251.196.153,89,78,tc
fmhaaglanden.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1683,
fmhaaglanden.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
fmhaaglanden.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1683,
fmhaaglanden.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1683,
fondspodiumkunsten.nl,ns1.transip.nl.,195.8.195.195,92,662,
fondspodiumkunsten.nl,ns2.transip.eu.,37.97.199.195,92,662,
fondspodiumkunsten.nl,ns0.transip.net.,195.135.195.195,92,662,
forensicinstitute.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1788,
forensicinstitute.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1788,
forensicinstitute.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1788,
forensicinstitute.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
forensischezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1470,
forensischezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
forensischezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1470,
forensischezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1470,
forensischinstituut.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1846,
forensischinstituut.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1846,
forensischinstituut.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
forensischinstituut.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1846,
formulieren.kansspelautoriteit.nl,kansspelautoriteit.efaas.nl.,,104,,
formulieren.kansspelautoriteit.nl,efaas.nl.,,104,,
formulieren.kansspelautoriteit.nl,ns10.networkoperations.nl.,185.250.161.4,104,132,
formulieren.kansspelautoriteit.nl,ns11.networkoperations.nl.,185.250.161.5,104,132,
forumstandaardisatie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
forumstandaardisatie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1937,
forumstandaardisatie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1937,
forumstandaardisatie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1937,
francais.dggf.nl,ps3.platformrijksoverheid.nl.,,87,,
functiegebouwrijksoverheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1884,
functiegebouwrijksoverheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1884,
functiegebouwrijksoverheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,100,tc
functiegebouwrijksoverheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1884,
functiemix.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1663,
functiemix.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1663,
functiemix.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1663,
functiemix.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
functieruilrijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1697,
functieruilrijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
functieruilrijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1697,
functieruilrijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1697,
gatewayreview.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1693,
gatewayreview.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1693,
gatewayreview.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1693,
gatewayreview.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
gddiergezondheid.nl,ns2.dn-s.nl.,141.138.198.56,90,90,tc
gddiergezondheid.nl,ns4.dn-s.nl.,141.255.181.66,90,90,tc
gddiergezondheid.nl,ns1.dn-s.nl.,80.84.224.44,90,90,tc
gddiergezondheid.nl,ns3.dn-s.nl.,52.51.31.18,90,90,tc
gds.dopingautoriteit.nl,daws1.dopingautoriteit.nl.,,94,,
gebiedagen2.waddenzee.nl,www.waddenzee.nl.,,95,,
gebruikercentraal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1757,
gebruikercentraal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1757,
gebruikercentraal.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
gebruikercentraal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1757,
gegevensuitwisselingindezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1843,
gegevensuitwisselingindezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,102,tc
gegevensuitwisselingindezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1843,
gegevensuitwisselingindezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1843,
geheugenvannederland.nl,ns0.transip.net.,195.135.195.195,94,392,
geheugenvannederland.nl,ns1.transip.nl.,195.8.195.195,94,392,
geheugenvannederland.nl,ns2.transip.eu.,37.97.199.195,94,392,
geldlessen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1558,
geldlessen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1558,
geldlessen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1558,
geldlessen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
geleacademie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
geleacademie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1617,
geleacademie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1617,
geleacademie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1617,
gelijke-kansen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1703,
gelijke-kansen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
gelijke-kansen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1703,
gelijke-kansen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1703,
geluidgegevens.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
geluidgegevens.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1618,
geluidgegevens.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1618,
geluidgegevens.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1618,
geluidregisterspoor.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1434,
geluidregisterspoor.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
geluidregisterspoor.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1434,
geluidregisterspoor.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1434,
gemhofvanjustitie.org,ns2.oxilion.nl.,93.186.184.50,92,92,tc
gemhofvanjustitie.org,ns1.oxilion.nl.,93.186.179.180,92,92,tc
gemhofvanjustitie.org,ns3.oxilion.net.,213.206.97.203,92,92,tc
geneesmiddeleninformatiebank.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1765,
geneesmiddeleninformatiebank.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1765,
geneesmiddeleninformatiebank.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,102,tc
geneesmiddeleninformatiebank.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1765,
geobasisregistraties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
geobasisregistraties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1829,
geobasisregistraties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1829,
geobasisregistraties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1829,
geodata.basisinformatie-overstromingen.nl,basisinformatie-overstromingen.nl.,,112,,
geodata.basisinformatie-overstromingen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,112,399,
geodata.basisinformatie-overstromingen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,283,
geodata.basisinformatie-overstromingen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,283,
geodata.basisinformatie-overstromingen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,283,
geoforum.nl,dns3.p01.nsone.net.,198.51.44.65,82,103,
geoforum.nl,dns4.p01.nsone.net.,198.51.45.65,82,103,
geoforum.nl,ns7.dnsmadeeasy.com.,208.80.126.13,82,160,
geoforum.nl,dns1.p01.nsone.net.,198.51.44.1,82,103,
geoforum.nl,ns5.dnsmadeeasy.com.,208.94.148.13,82,160,
geoforum.nl,dns2.p01.nsone.net.,198.51.45.1,82,103,
geoforum.nl,ns6.dnsmadeeasy.com.,208.80.124.13,82,160,
gerechtelijkebrief.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
gerechtelijkebrief.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1500,
gerechtelijkebrief.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1500,
gerechtelijkebrief.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1500,
geschillencommissiesociaaldomein.nl,ns4.combell.net.,86.39.202.67,106,106,tc
geschillencommissiesociaaldomein.nl,ns3.combell.net.,83.217.73.172,106,106,tc
geschilleninstantieszorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,98,98,tc
geschilleninstantieszorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1803,
geschilleninstantieszorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1803,
geschilleninstantieszorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1803,
gezondekinderopvang.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,93,tc
gezondekinderopvang.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,93,tc
gezondekinderopvang.nl,ns1.ssc-campus.nl.,131.224.2.135,93,121,tc
gezondekinderopvang.nl,ns2.ssc-campus.nl.,131.224.2.136,93,121,tc
gezondeleefomgeving.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,93,tc
gezondeleefomgeving.nl,ns1.ssc-campus.nl.,131.224.2.135,93,121,tc
gezondeleefomgeving.nl,ns2.ssc-campus.nl.,131.224.2.136,93,121,tc
gezondeleefomgeving.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,93,tc
gezondeschool.nl,ns2.w-e-r-k.nl.,31.200.209.176,87,87,tc
gezondeschool.nl,ns2.ssc-campus.nl.,131.224.2.136,87,115,tc
gezondeschool.nl,ns1.w-e-r-k.nl.,5.172.40.100,87,87,tc
gezondeschool.nl,ns1.ssc-campus.nl.,131.224.2.135,87,115,tc
gezondheidsraad.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1713,
gezondheidsraad.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
gezondheidsraad.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
gezondheidsraad.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
ggo-vergunningverlening.nl,ns1.w-e-r-k.nl.,5.172.40.100,97,97,tc
ggo-vergunningverlening.nl,ns1.ssc-campus.nl.,131.224.2.135,97,125,tc
ggo-vergunningverlening.nl,ns2.ssc-campus.nl.,131.224.2.136,97,125,tc
ggo-vergunningverlening.nl,ns2.w-e-r-k.nl.,31.200.209.176,97,97,tc
ggo-vergunningverlening-zoeken.nl,ns1.w-e-r-k.nl.,5.172.40.100,104,104,tc
ggo-vergunningverlening-zoeken.nl,ns2.w-e-r-k.nl.,31.200.209.176,104,104,tc
ggo-vergunningverlening-zoeken.nl,ns1.ssc-campus.nl.,131.224.2.135,104,132,tc
ggo-vergunningverlening-zoeken.nl,ns2.ssc-campus.nl.,131.224.2.136,104,132,tc
gipdatabank.nl,ns3.asp4all.nl.,149.210.176.179,85,119,tc
gipdatabank.nl,ns1.asp4all.nl.,62.112.241.11,85,119,tc
gipdatabank.nl,ns2.asp4all.nl.,62.112.242.11,85,119,tc
gipinfo.nl,ns3.argewebhosting.nl.,92.63.168.137,81,81,tc
gipinfo.nl,ns2.argewebhosting.com.,31.25.98.169,81,81,tc
gipinfo.nl,ns1.argewebhosting.eu.,31.25.98.210,81,81,tc
globemission.eu,ns-403.awsdns-50.com.,205.251.193.147,86,75,tc
globemission.eu,ns-1224.awsdns-25.org.,205.251.196.200,86,75,tc
globemission.eu,ns-619.awsdns-13.net.,205.251.194.107,86,75,tc
globemission.eu,ns-1691.awsdns-19.co.uk.,205.251.198.155,86,75,tc
globio.info,cpns01.csnet.nl.,194.69.29.99,82,82,tc
globio.info,cpns02.csnet.nl.,194.69.18.19,82,82,tc
gobernadoraruba.com,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1722,
gobernadoraruba.com,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1722,
gobernadoraruba.com,ns3.rijksoverheidnl.org.,145.100.177.67,90,1722,
gobernadoraruba.com,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
gobiernodireino.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1758,
gobiernodireino.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1758,
gobiernodireino.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1758,
gobiernodireino.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
gobiernudireino.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1758,
gobiernudireino.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1758,
gobiernudireino.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
gobiernudireino.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1758,
goudenpiramide.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1733,
goudenpiramide.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1733,
goudenpiramide.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
goudenpiramide.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1733,
gouverneuraruba.com,ns3.rijksoverheidnl.org.,145.100.177.67,90,1722,
gouverneuraruba.com,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1722,
gouverneuraruba.com,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
gouverneuraruba.com,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1722,
gov4nano.eu,ns1.ssc-campus.nl.,131.224.2.135,82,110,tc
gov4nano.eu,ns2.ssc-campus.nl.,131.224.2.136,82,110,tc
gov4nano.eu,ns2.w-e-r-k.nl.,31.200.209.176,82,82,tc
gov4nano.eu,ns1.w-e-r-k.nl.,5.172.40.100,82,82,tc
government.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
government.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1708,
government.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1708,
government.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1708,
gov.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,1258,
gov.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,1230,
gov.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,1258,
gov.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,1258,
gratisvog.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,2216,
gratisvog.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,83,tc
gratisvog.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,2216,
gratisvog.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,2216,
greendeals.nl,ns1.dictu.nl.,145.12.216.1,84,112,tc
greendeals.nl,ns2.dictu.nl.,145.69.216.1,84,112,tc
grensdata.eu,cbs01.dns.internl.net.,217.149.193.87,83,83,tc
grensdata.eu,dnsa4.cbs.nl.,87.213.43.203,83,374,
grensdata.eu,dnsa3.cbs.nl.,87.213.43.202,83,374,
grensinfo.nl,ns1.argewebhosting.eu.,31.25.98.210,83,83,tc
grensinfo.nl,ns2.argewebhosting.com.,31.25.98.169,83,83,tc
grensinfo.nl,ns3.argewebhosting.nl.,92.63.168.137,83,83,tc
grenzeloossamenwerken.pleio.nl,odcn.pleio.nl.,,101,,
grknmi.nl,ns.zxcs.nl.,185.104.28.19,80,80,tc
grknmi.nl,ns.zxcs.be.,46.101.179.64,80,80,tc
grknmi.nl,ns.zxcs.eu.,178.62.208.8,80,80,tc
groeiennaarmorgen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1733,
groeiennaarmorgen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
groeiennaarmorgen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1733,
groeiennaarmorgen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1733,
groei.versnellingshuisce.nl,financiering.versnellingshuisce.nl.,5.61.250.125,98,442,
groenalliantiemiddenholland.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1595,
groenalliantiemiddenholland.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1595,
groenalliantiemiddenholland.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1595,
groenalliantiemiddenholland.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,101,tc
grondstoffenscanner.nl,ns1.dictu.nl.,145.12.216.1,93,121,tc
grondstoffenscanner.nl,ns2.dictu.nl.,145.69.216.1,93,121,tc
guaranteeforum.eu,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
guaranteeforum.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1672,
guaranteeforum.eu,ns3.rijksoverheidnl.org.,145.100.177.67,88,1672,
guaranteeforum.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1672,
haaglandenveilig.nl,dns.resolver.domains.,185.109.216.162,90,90,tc
haaglandenveilig.nl,nl.ns.vip.nl.,92.63.173.176,90,90,tc
haaglandenveilig.nl,be.ns.vip.nl.,185.94.228.197,90,90,tc
halt.nl,ns1.csnet.nl.,194.69.16.18,78,3428,
halt.nl,ns2.csnet.nl.,194.69.18.18,78,3456,
handelingenbank.info,ns3.zylon.nl.,77.74.52.251,91,91,tc
handelingenbank.info,ns1.zylon.net.,77.74.50.163,91,91,tc
handelingenbank.info,ns2.zylon.net.,193.189.149.21,91,91,tc
hansken.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,1679,
hansken.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
hansken.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,1679,
hansken.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,1679,
hansken.org,ns1.yourdomainprovider.net.,213.249.65.53,82,82,tc
hansken.org,ns3.yourdomainprovider.net.,104.236.29.251,82,82,tc
hansken.org,ns2.yourdomainprovider.net.,46.101.153.24,82,82,tc
hcaict.nl,ns1.transip.nl.,195.8.195.195,80,356,
hcaict.nl,ns2.transip.eu.,37.97.199.195,80,356,
hcaict.nl,ns0.transip.net.,195.135.195.195,80,356,
hcib.datawonen.nl,datawonen.nl.,,88,,
hcib.datawonen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,238,
hcib.datawonen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,238,
hcib.datawonen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,238,
hcib.datawonen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,354,
healthcouncil.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1693,
healthcouncil.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1693,
healthcouncil.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1693,
healthcouncil.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
helpdeskbouwregels.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1635,
helpdeskbouwregels.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
helpdeskbouwregels.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1635,
helpdeskbouwregels.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1635,
helpdesk-efactureren.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1769,
helpdesk-efactureren.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1769,
helpdesk-efactureren.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
helpdesk-efactureren.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1769,
helpdeskwater.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
helpdeskwater.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1687,
helpdeskwater.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1687,
helpdeskwater.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1687,
herkomstgezocht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1631,
herkomstgezocht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1631,
herkomstgezocht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1631,
herkomstgezocht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
hetcak.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,80,2055,
hetcak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,80,80,tc
hetcak.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,80,2055,
hetcak.nl,ns3.rijksoverheidnl.org.,145.100.177.67,80,2055,
heyhetisoke.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1673,
heyhetisoke.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1673,
heyhetisoke.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1673,
heyhetisoke.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
higherlevel.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1738,
higherlevel.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
higherlevel.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1738,
higherlevel.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1738,
hiswa.nl,ns-1001.awsdns-61.net.,205.251.195.233,79,68,tc
hiswa.nl,ns-100.awsdns-12.com.,205.251.192.100,79,68,tc
hiswa.nl,ns-1618.awsdns-10.co.uk.,205.251.198.82,79,68,tc
hiswa.nl,ns-1072.awsdns-06.org.,205.251.196.48,79,68,tc
hoepakjijdataan.nl,nsauth2.bit.nl.,213.136.12.59,89,89,tc
hoepakjijdataan.nl,nsauth1.bit.nl.,213.136.12.51,89,89,tc
hoepakjijdataan.nl,nsauth3.bit.org.,84.241.129.163,89,89,tc
hoewerktnederland.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1759,
hoewerktnederland.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
hoewerktnederland.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1759,
hoewerktnederland.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1759,
hogeraad.nl,ns1.argewebhosting.eu.,31.25.98.210,82,82,tc
hogeraad.nl,ns3.argewebhosting.nl.,92.63.168.137,82,82,tc
hogeraad.nl,ns2.argewebhosting.com.,31.25.98.169,82,82,tc
hogeraadvanadel.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1818,
hogeraadvanadel.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
hogeraadvanadel.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1818,
hogeraadvanadel.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1818,
holandaevoce.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1764,
holandaevoce.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1764,
holandaevoce.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
holandaevoce.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1764,
holandanomundo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1784,
holandanomundo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1784,
holandanomundo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
holandanomundo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1784,
holandawaanta.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1774,
holandawaanta.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
holandawaanta.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1774,
holandawaanta.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1774,
hollandavesen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1774,
hollandavesen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1774,
hollandavesen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
hollandavesen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1774,
holland.com,ns1.as41887.nl.,94.228.129.129,82,1084,
holland.com,ns4.as41887.it.,94.228.142.168,82,1084,
holland.com,ns2.as41887.eu.,65.108.92.144,82,1084,
holland.com,ns3.as41887.io.,165.227.154.158,82,1084,
hollandnationalparks.com,ns3.rijksoverheidnl.org.,145.100.177.67,95,1866,
hollandnationalparks.com,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1866,
hollandnationalparks.com,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1866,
hollandnationalparks.com,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
hollands-hout.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
hollands-hout.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1721,
hollands-hout.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1721,
hollands-hout.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1721,
horizonscangeneesmiddelen.nl,ns2.asp4all.nl.,62.112.242.11,99,133,tc
horizonscangeneesmiddelen.nl,ns3.asp4all.nl.,149.210.176.179,99,133,tc
horizonscangeneesmiddelen.nl,ns1.asp4all.nl.,62.112.241.11,99,133,tc
houseofrepresentatives.nl,a28-64.akam.net.,95.100.173.64,96,3141,
houseofrepresentatives.nl,a3-66.akam.net.,96.7.49.66,96,3141,
houseofrepresentatives.nl,a12-66.akam.net.,184.26.160.66,96,3141,
houseofrepresentatives.nl,a1-191.akam.net.,193.108.91.191,96,3141,
houseofrepresentatives.nl,a4-65.akam.net.,72.246.46.65,96,3141,
houseofrepresentatives.nl,a7-66.akam.net.,23.61.199.66,96,3141,
huiselijkgeweld.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1751,
huiselijkgeweld.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1751,
huiselijkgeweld.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
huiselijkgeweld.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1751,
huisvoorklokkenluiders.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,96,tc
huisvoorklokkenluiders.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,2187,
huisvoorklokkenluiders.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,2187,
huisvoorklokkenluiders.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,2187,
